u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
EMP99G41,Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,54890,76890,28% off,87,5,4.1,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-3-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm496ac469abb9e?pid=COMGFM5BHPZWTFST&lid=LSTCOMGFM5BHPZWTFSTRRCS5G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_4NCsd4D7IrWtgEQ%2B%2B5TePQvys0sZgpP%2F65EQCrzkhGMpLjkCDFRrprRYgyeXw43Bul5JO0vA%2BNes7IY7%2B9G57g%3D%3D&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.000805+05:30
VF5EGOXN,Lenovo IdeaPad Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN | 81X800LGIN Thin and L...,37890,59890,36% off,239,16,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Office Home and Student 2021', '2 Year Onsite�Warranty']",https://www.flipkart.com/lenovo-ideapad-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-thin-light-laptop/p/itm1c6de69e1069c?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_4NCsd4D7IrWtgEQ%2B%2B5TePQvys0sZgpP%2F65EQCrzkhGPrWxW%2FF1aoMlq2QxLYDzqIrLyYJGVoxQspIhD7%2BcYV8w%3D%3D&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.155303+05:30
7DCGPRIP,HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,54890,63539,13% off,9966,1019,4.4,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm98c94bbf9bc20?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSQE9WVW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.307893+05:30
YFSQ7XQC,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU Thin and Light Laptop,37023,47206,21% off,636,59,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14s-dy2507tu-thin-light-laptop/p/itm183e95bd1f23b?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYQPFKJJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGG63H9BFFUYVY.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.463723+05:30
EC3MTLT2,ASUS TUF Gaming A17 with 90Whr Battery Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 11 Ho...,51890,71990,27% off,716,82,4.4,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '43.94 cm (17.3 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-tuf-gaming-a17-90whr-battery-ryzen-5-hexa-core-amd-r5-4600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fa706ihrb-hx041w-laptop/p/itm210385fd14c7a?pid=COMGFYQZZFRKBNWV&lid=LSTCOMGFYQZZFRKBNWVYP70VR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGFYQZZFRKBNWV.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.616063+05:30
591EYO3G,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy2508TU Thin and Light Laptop,40899,49508,17% off,2390,203,4.3,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14s-dy2508tu-thin-light-laptop/p/itm49f4531237a12?pid=COMGGTT4VFWG3FFM&lid=LSTCOMGGTT4VFWG3FFMB7VNLU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGGTT4VFWG3FFM.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.781513+05:30
6U5WW9B3,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,62390,82490,24% off,47,6,4.1,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Years Onsite�Warranty']",https://www.flipkart.com/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_4NCsd4D7IrWtgEQ%2B%2B5TePQvys0sZgpP%2F65EQCrzkhGNXTIJoQkAzrKHkgG6PN0hsifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:39.933327+05:30
CE9362GR,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,53390,71990,25% off,172,13,4.2,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '2 Years Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=en_4NCsd4D7IrWtgEQ%2B%2B5TePQvys0sZgpP%2F65EQCrzkhGOo7C8gK1JzBFnKwhiyiFdna1JWcdX6N8ukduyti2WuTA%3D%3D&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:40.101736+05:30
F2LI2F6Z,DELL Inspiron Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,30890,46263,33% off,698,50,4.3,"['Processor: AMD Athlon Silver 3050U (2.30 GHz up to 3.20 GHz)', 'RAM & Storage: 8GB DDR4 & 256GB SSD', 'Display: 15.6"" HD AG Narrow Border', 'Software: Win 11 + Office H&S 2021', 'Ports: 2 USB 3.2 Gen 1 ports, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slot', 'WiFi & BT: 802.11ac 1x1 WiFi and Bluetooth', 'AMD Athlon Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-3525-notebook/p/itm96a6101fa53ff?pid=COMGCYF9EZKKPEWD&lid=LSTCOMGCYF9EZKKPEWDXSSFWJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGCYF9EZKKPEWD.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:40.256163+05:30
M7INI4F6,ASUS VivoBook 14 (2022) Ryzen 3 Dual Core AMD R3-3250U - (8 GB/256 GB SSD/Windows 11 Home) M515DA-BR32...,28890,46990,38% off,2288,273,4.3,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-14-2022-ryzen-3-dual-core-amd-r3-3250u-8-gb-256-gb-ssd-windows-11-home-m515da-br322ws-thin-light-laptop/p/itm3e74b75d052c0?pid=COMGCG2GRZ7QVCDY&lid=LSTCOMGCG2GRZ7QVCDYDDOYQD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGCG2GRZ7QVCDY.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:40.409134+05:30
5I5IQT1D,MSI Modern 14 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 B5M-242IN Thin and...,44890,61990,27% off,2497,346,4.4,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Warranty']",https://www.flipkart.com/msi-modern-14-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-b5m-242in-thin-light-laptop/p/itm2dadd2a6b6e61?pid=COMGGHMQUHQ6TYBC&lid=LSTCOMGGHMQUHQ6TYBCBBV3KJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_4NCsd4D7IrWtgEQ%2B%2B5TePQvys0sZgpP%2F65EQCrzkhGO4G%2B3Y1Xq8g2W0l42jCFzaXSjArTIuGBhVZD%2FdqZ%2Fi%2Bw%3D%3D&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:40.568286+05:30
WOQXFQ5Z,Infinix INBook X2 Plus Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,42890,54990,22% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/infinix-inbook-x2-plus-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-xl25-thin-light-laptop/p/itm0bd5fa1ed5c15?pid=COMGGQE9RYZSAYHY&lid=LSTCOMGGQE9RYZSAYHYYEFLI1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_4NCsd4D7IrWtgEQ%2B%2B5TePQvys0sZgpP%2F65EQCrzkhGN%2Bm5st9mLJvSjXig4pMTGuV7vjkb9brn3EGVQDJuiNMA%3D%3D&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:40.721318+05:30
XDFG1TOL,"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511,Inspiron 300...",43890,59839,26% off,1595,171,4.3,"['Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores', 'RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD', 'Graphics & Keyboard: Integrated & Standard Keyboard', 'Display: 15.6"" FHD WVA AG Narrow Border', 'Ports: 2x USB 3.2 Gen1 ,1x USB 2.0, HDMI 1.4, SD Card reader, Audio jack, 1 M.2 2230/2280 slot for solid-state drive/Intel Optane', 'Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-inspiron-3000-thin-light-laptop/p/itmb93d2a1e224d0?pid=COMGAD2B4QMZTWKB&lid=LSTCOMGAD2B4QMZTWKBLSB4SW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGAD2B4QMZTWKB.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:40.873968+05:30
5MY4T388,ASUS VivoBook 14 (2022) Ryzen 7 Quad Core AMD R7-3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB5...,42890,70990,39% off,769,68,4.1,"['AMD Ryzen 7 Quad Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-14-2022-ryzen-7-quad-core-amd-r7-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e990d7b7-31e7-4a83-8ea3-a78ebff7b2a3.COMGCG2GDC5RZZNX.SEARCH&ppt=None&ppn=None&ssid=np7s1ze24w0000001666437633249&qH=c06ea84a1e3dc3c6,2022-10-22 16:49:41.028708+05:30
